full_text,text_final,tokens,jumlah_pos_kata,jumlah_neg_kata,sentiment_score,sentiment_label
@dontyovdare @lolkkkoo232 bukan mau belain dia cuma dulu bukannya gaada ya program mbg? dia baru kepikiran program mbg pas nyalon yg skrg,bukan mau bain cuma dulu bukan gaada baru pikir pas nyalon skrg,"['bukan', 'mau', 'bain', 'cuma', 'dulu', 'bukan', 'gaada', 'baru', 'pikir', 'pas', 'nyalon', 'skrg']",5,2,9.0,POSITIVE
@zhoezhoey Emang paling bener mbg ini di hapus 330+ triliun buat program yang hanya jadi taiii,emang paling bener hapus triliun buat jadi taiii,"['emang', 'paling', 'bener', 'hapus', 'triliun', 'buat', 'jadi', 'taiii']",3,1,5.0,POSITIVE
@detikcom Tau ngga sih akar permasalahannya semua ini ?? MBG !! Ya MBG!!! Gara gara program (unggulan) ini anggaran negara membengkak LUAR BIASA pos pos lain DIKURANGI!! Sehingga keuangan negara GOYAH Ayo bapak @prabowo dan masku @gibran_tweet EVALUASI ULANG MBG!! HAPUS SAJA !!,tau akar masalah semua gara gara unggul anggaran negara bengkak luar biasa pos pos rang uang negara goyah ayo bapak mas evaluasi ulang hapus,"['tau', 'akar', 'masalah', 'semua', 'gara', 'gara', 'unggul', 'anggaran', 'negara', 'bengkak', 'luar', 'biasa', 'pos', 'pos', 'rang', 'uang', 'negara', 'goyah', 'ayo', 'bapak', 'mas', 'evaluasi', 'ulang', 'hapus']",5,8,-11.0,NEGATIVE
jangan karna MBG padahal jelas jelas itu program bukan jangka panjang?? dan satu hal lagi MBG itu buat anak SEKOLAH bukan buat SATU KELUARGA thats why lo semua harus bisa memfilter mana yang sekiranya worth it atau engga.,jangan karna padahal jelas jelas bukan jangka panjang satu buat anak sekolah bukan buat satu keluarga thats why lo semua filter mana sekira worth it engga,"['jangan', 'karna', 'padahal', 'jelas', 'jelas', 'bukan', 'jangka', 'panjang', 'satu', 'buat', 'anak', 'sekolah', 'bukan', 'buat', 'satu', 'keluarga', 'thats', 'why', 'lo', 'semua', 'filter', 'mana', 'sekira', 'worth', 'it', 'engga']",5,5,2.0,POSITIVE
fyi aja program mbg ini ada bbrp sekolah yang pake tray besi (yang biasa tempat bekal yang besi) tapi ga food grade kebayang dong kalo banyak sekolah yang pake itu bahaya banget kalo udah ga food grade. trus masih mau maksa bilang programnya baik baik aja?,fyi bbrp sekolah pake tray besi biasa tempat bekal besi food grade bayang kalo banyak sekolah pake bahaya banget kalo food grade trus mau maksa bilang program baik baik,"['fyi', 'bbrp', 'sekolah', 'pake', 'tray', 'besi', 'biasa', 'tempat', 'bekal', 'besi', 'food', 'grade', 'bayang', 'kalo', 'banyak', 'sekolah', 'pake', 'bahaya', 'banget', 'kalo', 'food', 'grade', 'trus', 'mau', 'maksa', 'bilang', 'program', 'baik', 'baik']",7,3,12.0,POSITIVE
@gelapXmalam Bapak @prabowo yth Tentu saja adil u/ mereka. Bapak pasti tau bhw setiap tindakan pst ada akibat. Dgn adanya perampasan aset jg buat manusia2 brengsek itu jd tamparan u/ koruptor krn tau akbtnya jangka pjg. Asetnya kn bs dipake negara u/ bayarin MBG program kesayangan bapak.,bapak yth adil bapak tau bhw tindak pst akibat ada ampas aset buat manusia brengsek jadi tampar koruptor tau akbtnya jangka pjg aset kn dipake negara bayarin sayang bapak,"['bapak', 'yth', 'adil', 'bapak', 'tau', 'bhw', 'tindak', 'pst', 'akibat', 'ada', 'ampas', 'aset', 'buat', 'manusia', 'brengsek', 'jadi', 'tampar', 'koruptor', 'tau', 'akbtnya', 'jangka', 'pjg', 'aset', 'kn', 'dipake', 'negara', 'bayarin', 'sayang', 'bapak']",9,5,12.0,POSITIVE
@mirzasofyan @dontyovdare Lah penyebab demo mah akibat kenaikan gaji pejabat yg seperti prabowo janjikan ketika kampanyekan ditambah juga efisiensi untuk program mbg yg jg direncanakan prabowo,lah sebab demo akibat naik gaji jabat prabowo janji kampanye tambah efisiensi rencana prabowo,"['lah', 'sebab', 'demo', 'akibat', 'naik', 'gaji', 'jabat', 'prabowo', 'janji', 'kampanye', 'tambah', 'efisiensi', 'rencana', 'prabowo']",5,2,11.0,POSITIVE
Wkwkwkwkwk... mana mau mereka merealisasikan tuntutan kek gini. Ini mah sama aja kampanye perubahan Anies Baswedan dlu Ntar bisa2 muncul tuntutan batalkan program MBG pembangunan IKN dan proyek perpanjangan jalur kereta Whoosh. Mau ditaro dimana muka presiden ,wkwkwkwkwk mana mau realisasi tuntut kek gin sama kampanye ubah anies baswedan dlu ntar muncul tuntut batal bangun ikn proyek panjang jalur kereta whoosh mau ditaro muka presiden,"['wkwkwkwkwk', 'mana', 'mau', 'realisasi', 'tuntut', 'kek', 'gin', 'sama', 'kampanye', 'ubah', 'anies', 'baswedan', 'dlu', 'ntar', 'muncul', 'tuntut', 'batal', 'bangun', 'ikn', 'proyek', 'panjang', 'jalur', 'kereta', 'whoosh', 'mau', 'ditaro', 'muka', 'presiden']",10,6,14.0,POSITIVE
@NenkMonica Mau apapun alasan mbg ini program nya bagusan di stop saja tujuan tidak tercapai team pelaksana belum siap bahkan mungkin ada yang nyari cuan sudah lah stop saja.,mau apa alas bagus stop tuju capai team laksana siap bahkan mungkin nyari cuan lah stop,"['mau', 'apa', 'alas', 'bagus', 'stop', 'tuju', 'capai', 'team', 'laksana', 'siap', 'bahkan', 'mungkin', 'nyari', 'cuan', 'lah', 'stop']",7,3,21.0,POSITIVE
MBG ada di kota besar juga gak rasional. Program ini sangat2 bagus jika dilaksanakan di daerah 3T. coba pikir ada berapa keluarga yang bener2 gak mampu ngasi makan anaknya ketika mereka tinggal di Kota besar???,kota besar rasional sangat bagus laksana daerah coba pikir berapa keluarga bener mampu ngasi makan anak tinggal kota besar,"['kota', 'besar', 'rasional', 'sangat', 'bagus', 'laksana', 'daerah', 'coba', 'pikir', 'berapa', 'keluarga', 'bener', 'mampu', 'ngasi', 'makan', 'anak', 'tinggal', 'kota', 'besar']",9,3,23.0,POSITIVE
@bangherwin @KangManto123 Pak Prabowo....akibat kelalaian dan miss management jgn cuma jadi angka statistik. Mitigasi dan evaluasi kembali dong pak. Kalo perlu dihentikan sementara dan audit BGN dan program MBG.,pak prabowoakibat lalai miss management jgn cuma jadi statistik mitigasi evaluasi pak kalo perlu henti audit bgn,"['pak', 'prabowoakibat', 'lalai', 'miss', 'management', 'jgn', 'cuma', 'jadi', 'statistik', 'mitigasi', 'evaluasi', 'pak', 'kalo', 'perlu', 'henti', 'audit', 'bgn']",3,3,-4.0,NEGATIVE
Selamat pagi mari membahas MBG!! Program penghinaan dari pemerintah itu sekarang update-nya mau meningkatkan perlengkapan keamanan dari alat rapid tes alat strerilisasi CCTV dll. YANG MANA tentunya akan mengeluarkan uang LEBIH BANYAK. Yaaaa! Pertanyaannya pake duit siapa?,selamat pagi bahas hina pemerintah sekarang update mau tingkat lengkap aman alat rapid tes alat strerilisasi cctv mana tentu keluar uang lebih banyak yaaaa tanya pake duit siapa,"['selamat', 'pagi', 'bahas', 'hina', 'pemerintah', 'sekarang', 'update', 'mau', 'tingkat', 'lengkap', 'aman', 'alat', 'rapid', 'tes', 'alat', 'strerilisasi', 'cctv', 'mana', 'tentu', 'keluar', 'uang', 'lebih', 'banyak', 'yaaaa', 'tanya', 'pake', 'duit', 'siapa']",9,4,22.0,POSITIVE
@kompascom Wajar kalo pihak sekolah dan org tua siswa menolak di ganti MBG krn program dari sekolah ini justru patut di contoh untuk di terapkan di seluruh sekolah di Indonesia,wajar kalo pihak sekolah org tua siswa tolak ganti sekolah justru patut contoh terap seluruh sekolah indonesia,"['wajar', 'kalo', 'pihak', 'sekolah', 'org', 'tua', 'siswa', 'tolak', 'ganti', 'sekolah', 'justru', 'patut', 'contoh', 'terap', 'seluruh', 'sekolah', 'indonesia']",3,5,-12.0,NEGATIVE
@MurtadhaOne1 @corbuzier @prabowo narasinya dilihat spt ini: Jgn Menolak Hak krn Program MBG itu berlaku utk semua anak kalau ada exception spt ini justru mendidik cikal bakal korupsi di anak2. Programnya dibenerin atuh! Kalau ibu2 merasa sejahtera donas lah utk MBG layak disekolah anaknya,narasi lihat spt jgn tolak hak laku semua anak kalau exception spt justru didik cikal bakal korupsi anak program dibenerin atuh kalau ibu rasa sejahtera donas lah layak seko anak,"['narasi', 'lihat', 'spt', 'jgn', 'tolak', 'hak', 'laku', 'semua', 'anak', 'kalau', 'exception', 'spt', 'justru', 'didik', 'cikal', 'bakal', 'korupsi', 'anak', 'program', 'dibenerin', 'atuh', 'kalau', 'ibu', 'rasa', 'sejahtera', 'donas', 'lah', 'layak', 'seko', 'anak']",7,6,-6.0,NEGATIVE
@sharpandshark Kenapa @prabowo @Gerindra memaksakan program MBG dan kenapa banyak pemilik dapur2 MBG adalah anggota DPR karena ini jawabannya https://t.co/LtLldXUvz9,paksa banyak milik dapur anggota dpr jawab,"['paksa', 'banyak', 'milik', 'dapur', 'anggota', 'dpr', 'jawab']",3,2,2.0,POSITIVE
@CNNIndonesia Awalnya kan program MBG buat siswa kurang mampu mereka menolak mngkn karena ada yg lbh berhak kl melihat berbagai menu MBG yg disediakan sptnya jg gak sesuai selera anak2 sekolah disitu,awal kan buat siswa kurang mampu tolak mngkn lbh hak kl lihat bagai menu sedia sptnya sesuai selera anak sekolah situ,"['awal', 'kan', 'buat', 'siswa', 'kurang', 'mampu', 'tolak', 'mngkn', 'lbh', 'hak', 'kl', 'lihat', 'bagai', 'menu', 'sedia', 'sptnya', 'sesuai', 'selera', 'anak', 'sekolah', 'situ']",6,4,1.0,NEGATIVE
@kompascom Tapi di mata penjilat @NasbiHasan ini hal yang merugikan cita MBG karena ada program baik sudah dijalankan selama 10 tahun tanpa melinatkan negara dan hasilmya baik,mata jilat rugi cita baik jalan lama tahun lat negara hasilmya baik,"['mata', 'jilat', 'rugi', 'cita', 'baik', 'jalan', 'lama', 'tahun', 'lat', 'negara', 'hasilmya', 'baik']",2,5,-14.0,NEGATIVE
@JohnAlbertJA @txtdrimedia Ya perhitunganmu masuk akal insentif Rp100 ribu setara dengan 10 porsi MBG (Rp10 ribu/porsi berdasarkan anggaran resmi). Program ini memang dapat insentif dari biaya operasional SPPG untuk apresiasi tugas ekstra guru. Tapi ada kritik soal efektivitas seperti kasus keracunan,hitung masuk akal insentif rp ribu tara porsi rp ribu porsi dasar anggaran resmi memang insentif biaya operasional sppg apresiasi tugas ekstra guru kritik soal efektivitas kasus keracunan,"['hitung', 'masuk', 'akal', 'insentif', 'rp', 'ribu', 'tara', 'porsi', 'rp', 'ribu', 'porsi', 'dasar', 'anggaran', 'resmi', 'memang', 'insentif', 'biaya', 'operasional', 'sppg', 'apresiasi', 'tugas', 'ekstra', 'guru', 'kritik', 'soal', 'efektivitas', 'kasus', 'keracunan']",8,6,6.0,POSITIVE
Progam MBG itu bukan seperti memelihara anak ayam tanpa induk pak dipelihara 100 mati 10 itu biasa. MBG itu program yg gak boleh salah dan keliru sebab ini menyangkut nyawa anak manusia. Seberapa kecilpun yg jadi korban tak beloh jadi acuan keberhasilan. https://t.co/NBFtT6XOat,progam bukan pelihara anak ayam induk pak pelihara mati biasa salah keliru sangkut nyawa anak manusia berapa kecil jadi korban beloh jadi acu hasil,"['progam', 'bukan', 'pelihara', 'anak', 'ayam', 'induk', 'pak', 'pelihara', 'mati', 'biasa', 'salah', 'keliru', 'sangkut', 'nyawa', 'anak', 'manusia', 'berapa', 'kecil', 'jadi', 'korban', 'beloh', 'jadi', 'acu', 'hasil']",10,7,4.0,POSITIVE
Respon cepat Pemerintah atasi KLB Program MBG #KomitmenPemerintahJagaMBG https://t.co/PYjkV0ARY4,respon cepat pemerintah atas klb komitmen pemerintah jaga,"['respon', 'cepat', 'pemerintah', 'atas', 'klb', 'komitmen', 'pemerintah', 'jaga']",2,1,4.0,POSITIVE
@mx00711 @agama_nusantara @sakkusaitna @Valhallaah @spektrumku @Kappa_2023 @bnsphrxyzzz @RefublikAteis @iphone7decoco @Sentjoko @PaijoKentirr @SDM_lowliteracy @balaputra_deva @EkalawyaJaya @JohnAarivEd @FaktaBerita89 Keluarga penguasa handai taulan penguasa aparat ormas buat penguasa ormas suci semua ikut dalam proyek MBG. Bayangkan jika program ini dihentikan berapa banyak yang kehilangan ladang?,keluarga kuasa handai taul kuasa aparat ormas buat kuasa ormas suci semua ikut proyek bayang henti berapa banyak hilang ladang,"['keluarga', 'kuasa', 'handai', 'taul', 'kuasa', 'aparat', 'ormas', 'buat', 'kuasa', 'ormas', 'suci', 'semua', 'ikut', 'proyek', 'bayang', 'henti', 'berapa', 'banyak', 'hilang', 'ladang']",11,4,21.0,POSITIVE
@mikuroQ Di Indonesia program apapun tdk akan pernah maksimal Krn mayoritas dana hampir 34-45% di korupsi dana MBG yg 15 k paling sampai ke siswa 7-8 k saja,indonesia apa pernah maksimal mayoritas dana hampir korupsi dana paling siswa,"['indonesia', 'apa', 'pernah', 'maksimal', 'mayoritas', 'dana', 'hampir', 'korupsi', 'dana', 'paling', 'siswa']",3,2,-2.0,NEGATIVE
@TirtoID Padahal yang didorong dari MBG itu salah satunya penguatan petani. Kalo begini udah makin anteng aja kemiskinan struktural. Gimana kan supply dari petani gak cukup? Kementan buka program rekrut banyak anak muda buat kelola lahan &amp; pertanian.,padahal dorong salah satu kuat tani kalo begini makin anteng miskin struktural gimana kan supply tani cukup tan buka rekrut banyak anak muda buat kelola lahan tani,"['padahal', 'dorong', 'salah', 'satu', 'kuat', 'tani', 'kalo', 'begini', 'makin', 'anteng', 'miskin', 'struktural', 'gimana', 'kan', 'supply', 'tani', 'cukup', 'tan', 'buka', 'rekrut', 'banyak', 'anak', 'muda', 'buat', 'kelola', 'lahan', 'tani']",7,5,9.0,POSITIVE
@MurtadhaOne1 {^Biasanya yg begini ini bukan mulutnya yg ngomong.._ tapi 'cacing' dlm perutnya &gt;istilah; Lapar-Berat&lt;... .[Contoh bhw Program MBG itu tdk mencerdaskan]^},biasa begini bukan mulut ngomong cacing dlm perut gtistilah lapar beratlt contoh bhw cerdas,"['biasa', 'begini', 'bukan', 'mulut', 'ngomong', 'cacing', 'dlm', 'perut', 'gtistilah', 'lapar', 'beratlt', 'contoh', 'bhw', 'cerdas']",5,2,12.0,POSITIVE
@anomyhae Jangan melakukan provokasi yang tidak baik program MBG ini terasa manfaatnya di berbagai daerah ini tahap awal untuk Indonesia Maju https://t.co/NWh1eCiyRR,jangan laku provokasi baik asa manfaat bagai daerah tahap awal indonesia maju,"['jangan', 'laku', 'provokasi', 'baik', 'asa', 'manfaat', 'bagai', 'daerah', 'tahap', 'awal', 'indonesia', 'maju']",3,2,7.0,POSITIVE
@NurRohi03920969 @kompascom Intervensi negara seperti ini di lahan idle TNI justru melengkapi mekanisme pasar dengan menambah pasokan lokal bukan mengganggu. Program MBG tingkatkan permintaan pangan secara keseluruhan yang untungkan petani melalui harga stabil dan peluang kemitraan. Tanpa bukti empiris,intervensi negara lahan idle tni justru lengkap mekanisme pasar tambah pasok lokal bukan ganggu tingkat minta pangan seluruh untung tani lalu harga stabil peluang mitra bukti empiris,"['intervensi', 'negara', 'lahan', 'idle', 'tni', 'justru', 'lengkap', 'mekanisme', 'pasar', 'tambah', 'pasok', 'lokal', 'bukan', 'ganggu', 'tingkat', 'minta', 'pangan', 'seluruh', 'untung', 'tani', 'lalu', 'harga', 'stabil', 'peluang', 'mitra', 'bukti', 'empiris']",6,6,0.0,NEUTRAL
@ferascorp @Indonesiaguyub @txtdrimedia Upps slah dong yah kbetulan sya volunteer d sebuah yayasan sekolah yg jauh sbelum ada program MBG udah nerapin dluan klo di tempat sya yah gtu smua siswa d layani selayak nya kantin dan itu gratis jdi kirain MBG bgtu juga tpi percaya sih MBG ini bermanfaat bgt,upps slah yah kbetulan sya volunteer buah yayasan sekolah jauh sbelum nerapin dluan klo tempat sya yah gtu smua siswa layan layak kantin jdi kirain bgtu tpi percaya manfaat bgt,"['upps', 'slah', 'yah', 'kbetulan', 'sya', 'volunteer', 'buah', 'yayasan', 'sekolah', 'jauh', 'sbelum', 'nerapin', 'dluan', 'klo', 'tempat', 'sya', 'yah', 'gtu', 'smua', 'siswa', 'layan', 'layak', 'kantin', 'jdi', 'kirain', 'bgtu', 'tpi', 'percaya', 'manfaat', 'bgt']",3,4,5.0,POSITIVE
Program MBG jadi langkah strategis bangun generasi Sehat https://t.co/wEcQu0nIob,jadi langkah strategis bangun generasi sehat,"['jadi', 'langkah', 'strategis', 'bangun', 'generasi', 'sehat']",4,1,13.0,POSITIVE
@Fear_Leader13 @apasihjoy @perawrxide lagi gaada tenaga buat ngurusin rakyat denial tolol kaya gini udah 2025 hp juga udah canggih cari tau sendiri deh kenapa mending diberhentikan program mbg ini. cuma mau ngasih saran plis pinteran dikit malu ih ️,gaada tenaga buat ngurusin rakyat denial tolol kaya gin hp canggih cari tau sendiri mending henti cuma mau ngasih saran plis pinteran dikit malu ih,"['gaada', 'tenaga', 'buat', 'ngurusin', 'rakyat', 'denial', 'tolol', 'kaya', 'gin', 'hp', 'canggih', 'cari', 'tau', 'sendiri', 'mending', 'henti', 'cuma', 'mau', 'ngasih', 'saran', 'plis', 'pinteran', 'dikit', 'malu', 'ih']",6,10,-21.0,NEGATIVE
mantul bgt Polri! Jaga kualitas makanan MBG xcelling sekali. Support abis deh utk program Pak Prabowo https://t.co/ORIJlVnlnk,mantul bgt polri jaga kualitas makan xcelling sekali support abis pak prabowo,"['mantul', 'bgt', 'polri', 'jaga', 'kualitas', 'makan', 'xcelling', 'sekali', 'support', 'abis', 'pak', 'prabowo']",2,2,3.0,POSITIVE
@randomable_ Suruh mereka mereka itu makan dulu. Orang yg bikin MBG nggak higienis kayak gini yg harus nya di penjara. Bukan ributin program nya,suruh makan dulu orang bikin higienis kayak gin penjara bukan ributin,"['suruh', 'makan', 'dulu', 'orang', 'bikin', 'higienis', 'kayak', 'gin', 'penjara', 'bukan', 'ributin']",2,4,-3.0,NEGATIVE
dukung terus Polri yg serius jaga makanan MBG. Ini langkah cerdas buat pastikan program Pak Prabowo sukses. Semangat ya https://t.co/ylG5By6dSq,dukung terus polri serius jaga makan langkah cerdas buat pasti pak prabowo sukses semangat,"['dukung', 'terus', 'polri', 'serius', 'jaga', 'makan', 'langkah', 'cerdas', 'buat', 'pasti', 'pak', 'prabowo', 'sukses', 'semangat']",8,2,30.0,POSITIVE
luar biasa Polri! Berkomitmen jaga kualitas makanan MBG cocok bgt utk dukung program hebat Pak Prabowo https://t.co/Z53iIgAGnF,luar biasa polri komitmen jaga kualitas makan cocok bgt dukung hebat pak prabowo,"['luar', 'biasa', 'polri', 'komitmen', 'jaga', 'kualitas', 'makan', 'cocok', 'bgt', 'dukung', 'hebat', 'pak', 'prabowo']",4,2,10.0,POSITIVE
@randomable_ MBG adlh program gimik yg hanya besar di atas kertas (window dressing) tp kuat utk jd alasan efisiensi dana program2 wajib atau janji2 kampanye lainnya hingga transfer ke Pemda. Ditambah bs jg jd proyek bg politisi utk kas partai penguasa dan rayu aparat dr pusat hingga daerah.,adlh gimik besar atas kertas window dressing kuat jadi alas efisiensi dana wajib janji kampanye lain hingga transfer pemda tambah jadi proyek bg politis kas partai kuasa rayu aparat pusat hingga daerah,"['adlh', 'gimik', 'besar', 'atas', 'kertas', 'window', 'dressing', 'kuat', 'jadi', 'alas', 'efisiensi', 'dana', 'wajib', 'janji', 'kampanye', 'lain', 'hingga', 'transfer', 'pemda', 'tambah', 'jadi', 'proyek', 'bg', 'politis', 'kas', 'partai', 'kuasa', 'rayu', 'aparat', 'pusat', 'hingga', 'daerah']",11,6,20.0,POSITIVE
@Jelajah513 @AiraNtiePuspa Betul bang sampai sedetail itu semua dipikirkan oleh pak harto. Kalau sekarang ada MBG itu bukan program spesial justru mengakui benar adanya kalau sekarang rakyat masih miskin kekurangan makan tapi pada tidak mau ngaku ,betul bang detail semua pikir pak harto kalau sekarang bukan spesial justru aku benar ada kalau sekarang rakyat miskin kurang makan mau ngaku,"['betul', 'bang', 'detail', 'semua', 'pikir', 'pak', 'harto', 'kalau', 'sekarang', 'bukan', 'spesial', 'justru', 'aku', 'benar', 'ada', 'kalau', 'sekarang', 'rakyat', 'miskin', 'kurang', 'makan', 'mau', 'ngaku']",3,6,-12.0,NEGATIVE
@BBCIndonesia MBG kok dipaksakan padahal anak² bisa bawa bekal sendiri gak butuh amat. Perlu dikaji ulang program ini mendingan untuk kebutuhan sekolah yang lain.,paksa padahal anak bawa bekal sendiri butuh perlu kaji ulang mending butuh sekolah,"['paksa', 'padahal', 'anak', 'bawa', 'bekal', 'sendiri', 'butuh', 'perlu', 'kaji', 'ulang', 'mending', 'butuh', 'sekolah']",7,3,15.0,POSITIVE
@kompascom Program MBG ini sebagian besar gunakan ANGGARAN PENDIDIKAN !,bagi besar guna anggaran didik,"['bagi', 'besar', 'guna', 'anggaran', 'didik']",3,1,7.0,POSITIVE
makanan MBG aman Polri siap sedia! Dukung full program Pak Prabowo biar semua bisa sehat berkualitas. Good job https://t.co/lYInFJxNp3,makan aman polri siap sedia dukung full pak prabowo biar semua sehat kualitas good job,"['makan', 'aman', 'polri', 'siap', 'sedia', 'dukung', 'full', 'pak', 'prabowo', 'biar', 'semua', 'sehat', 'kualitas', 'good', 'job']",4,3,12.0,POSITIVE
@prabowo antum masih anteng aja pak prabs... Masih mikirin program MBG?,antum anteng pak prabs mikirin,"['antum', 'anteng', 'pak', 'prabs', 'mikirin']",1,1,1.0,NEUTRAL
@NusantaraHukum Program MBG benar-benar investasi jangka panjang untuk bangsa.,benar benar investasi jangka panjang bangsa,"['benar', 'benar', 'investasi', 'jangka', 'panjang', 'bangsa']",4,0,14.0,POSITIVE
